customer_id,Name,age,gender,security_no,region_category,membership_category,joining_date,joined_through_referral,referral_id,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
fffe43004900440034003400340033003700,Carina Paolucci,55,M,AVTFZVE,Town,Platinum Membership,2017-04-10,Yes,CID35309,Gift Vouchers/Coupons,?,Mobile_Data,05:00:55,14,43.05,72351.06,8.0,787.54,No,Yes,Yes,Unsolved,Reasonable Price,2
fffe43004900440036003000300033003500,Margareta Rodriques,37,M,9O9SBP1,,No Membership,2015-10-29,Yes,CID37145,Gift Vouchers/Coupons,Desktop,Fiber_Optic,22:41:02,21,32.3,13056.61,-11.414965555947838,666.22,Yes,No,No,Not Applicable,Poor Customer Service,4
fffe43004900440032003400380034003000,Santina Britto,15,F,LM4DFN4,City,Platinum Membership,2016-12-18,No,xxxxxxxx,Credit/Debit Card Offers,Both,Mobile_Data,20:00:17,15,405.31,27254.86,27.0,,Yes,Yes,No,Not Applicable,Too many ads,3
fffe43004900440032003800320034003500,Alma Hough,63,F,E2M8LKC,,Gold Membership,2016-11-28,Yes,CID20257,Without Offers,Desktop,Fiber_Optic,07:10:50,9,209.12,29556.43,6.0,711.63,No,Yes,No,Not Applicable,Poor Product Quality,4
fffe43004900440033003500320031003800,Enedina Chynoweth,33,M,91Q1PTC,City,Basic Membership,2016-01-23,Yes,CID21386,Without Offers,Smartphone,Mobile_Data,17:06:02,17,90.93,8472.06,16.0,,Yes,No,Yes,Solved,Poor Customer Service,5
fffe43004900440031003800390038003000,Wiley Applebee,29,M,JDFDHCN,Town,No Membership,2015-07-23,Yes,CID4578,Without Offers,Desktop,Fiber_Optic,11:15:56,21,737.99,44516.12,27.0,1110.2755668587745,No,Yes,Yes,Unsolved,Poor Product Quality,5
fffe43004900440036003200390032003200,Mei Mcfarlin,56,F,T4LGHBG,City,No Membership,2016-04-13,Yes,CID25523,Credit/Debit Card Offers,Both,Wi-Fi,09:53:20,9,760.78,15919.87,39.148317893154264,695.85,Yes,Yes,Yes,Unsolved,Poor Product Quality,4
fffe43004900440034003600330032003600,Grace Torgeson,32,M,EVMQDIM,City,No Membership,2017-12-05,Yes,CID17527,Gift Vouchers/Coupons,?,Fiber_Optic,17:40:56,21,1184.938338380155,35330.18,28.0,,No,Yes,Yes,No Information Available,Poor Product Quality,5
fffe43004900440035003400300038003900,Shelby Farrish,27,F,7DFNIKX,City,Gold Membership,2016-05-20,Yes,CID51357,Credit/Debit Card Offers,Smartphone,Mobile_Data,09:14:24,4,1715.4847055907956,81888.15,9.0,785.87,Yes,No,Yes,Solved,User Friendly Website,1
fffe4300490044003400350039003300,Brinda Ballenger,22,F,FA1YQU4,,Premium Membership,2015-05-24,Yes,xxxxxxxx,Without Offers,Both,Mobile_Data,09:07:54,12,504.16,20740.21,32.40694172050272,733.45,Yes,No,Yes,No Information Available,Poor Customer Service,3
fffe43004900440032003300310036003300,Annalisa Foushee,44,M,1F40L4F,Town,Premium Membership,2017-11-01,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,19:51:32,19,391.15,36830.33,9.0,793.02,No,Yes,No,Not Applicable,Too many ads,3
fffe43004900440033003500350036003000,Markita May,40,F,WCJU5F9,City,Basic Membership,2017-06-24,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,13:06:54,17,91.86,32902.81,26.0,1192.5559040257149,Yes,No,Yes,Unsolved,Too many ads,4
fffe43004900440036003300360036003800,Lucio Clyburn,27,M,AF01SL9,Town,Premium Membership,2015-08-26,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,04:59:04,3,30.78,22385.69,7.0,754.48,No,Yes,No,Not Applicable,Quality Customer Care,1
fffe43004900440031003100360034003200,Traci Shedd,38,M,181C8HU,,Silver Membership,2015-12-20,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,08:42:55,21,58.94,3464.17,48.000884370197234,669.03,Yes,No,No,Not Applicable,Poor Customer Service,-1
fffe43004900440032003300380036003900,Andra Sisler,35,M,1FL0HBM,Village,Premium Membership,2015-08-23,Yes,CID59277,Gift Vouchers/Coupons,Smartphone,Wi-Fi,17:40:21,3,243.74,36139.15,3.0,379.8501781844204,No,Yes,Yes,Solved,Reasonable Price,2
fffe4300490044003800370034003100,Bulah Pasco,64,M,VC4M0KD,Town,Gold Membership,2017-01-21,Yes,CID36893,Without Offers,Smartphone,Fiber_Optic,19:28:26,9,-1009.8650296297652,48174.26,21.0,638.78,No,Yes,No,Not Applicable,Too many ads,4
fffe43004900440036003100350030003000,Jena Schimke,32,M,EAVKDGB,Town,Platinum Membership,2017-08-12,Yes,CID13506,Gift Vouchers/Coupons,Desktop,Mobile_Data,18:53:29,-999,172.8,30241.75,Error,769.18,Yes,No,Yes,Solved,Poor Customer Service,3
fffe43004900440034003400310035003800,Jeannette Cha,57,F,R4XUIC3,Town,Platinum Membership,2015-09-10,Yes,CID14933,Without Offers,Smartphone,Mobile_Data,08:25:32,10,160.6,41515.05,29.192450715401055,817.82,No,Yes,Yes,No Information Available,Reasonable Price,1
fffe43004900440036003300370037003200,Kathi Ormsby,19,M,WQ863UD,Town,Platinum Membership,2016-10-24,Yes,CID16113,Credit/Debit Card Offers,Both,Fiber_Optic,00:17:27,4,1307.47,42496.74,7.0,744.51,Yes,No,Yes,Unsolved,User Friendly Website,2
fffe43004900440035003800340038003300,Stefany Stuck,54,F,8O8P07F,Town,Premium Membership,2015-08-15,Yes,CID53801,Without Offers,Smartphone,Wi-Fi,03:40:16,1,95.45,59545.32,19.0,715.16,No,Yes,No,Not Applicable,Products always in Stock,2
fffe43004900440031003400370032003300,Wan Leclerc,49,F,0P9NPWJ,City,Platinum Membership,2017-11-03,?,CID9775,Credit/Debit Card Offers,Desktop,Fiber_Optic,07:44:15,11,617.79,59506.8,2.0,821.89,Yes,Yes,No,Not Applicable,Products always in Stock,1
fffe43004900440031003100320030003800,Millie Montana,28,M,T1AM5B5,Town,Premium Membership,2016-04-24,No,xxxxxxxx,Gift Vouchers/Coupons,Both,Wi-Fi,08:03:07,10,445.47,83828.98,10.0,790.51,Yes,Yes,Yes,Solved,Quality Customer Care,1
fffe43004900440036003100330037003300,Ozell Saylors,63,M,FS5Z6N5,City,Basic Membership,2015-04-15,Yes,CID47664,Credit/Debit Card Offers,Smartphone,Fiber_Optic,03:48:06,10,233.98,45588.48,18.0,661.19,Yes,Yes,Yes,Solved in Follow-up,No reason specified,4
fffe43004900440035003000320035003600,Hal Chae,21,F,YGIVKLX,Town,No Membership,2015-07-21,Yes,CID10329,Gift Vouchers/Coupons,Smartphone,Mobile_Data,22:58:19,14,31.6,25314.14,21.0,614.59,No,Yes,No,Not Applicable,Poor Website,4
fffe4300490044003700380034003500,Annelle Dyment,14,M,8SH89NP,City,No Membership,2016-01-23,Yes,CID19904,Without Offers,Desktop,Wi-Fi,14:17:04,13,99.38,33122.97,26.0,506.25,Yes,No,Yes,Solved in Follow-up,No reason specified,5
fffe43004900440032003500370038003600,Elza Newhall,34,M,LLWVRU0,Town,No Membership,2015-11-13,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,19:38:53,13,314.85,42009.13,28.0,672.43,Yes,No,Yes,Unsolved,No reason specified,5
fffe43004900440033003400360033003800,Charlesetta Bernett,44,M,V3IJ0HD,Town,Gold Membership,2015-02-05,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,10:06:32,11,452.09,28091.82,28.0,650.66,Yes,No,No,Not Applicable,No reason specified,-1
fffe43004900440033003900360037003600,Mariana Keeler,16,M,7BIE8SS,,Platinum Membership,2016-02-18,Yes,CID33607,Without Offers,Desktop,Fiber_Optic,20:30:21,11,-1089.5691965798824,19309.48,-3.4977933593510073,731.74,No,Yes,Yes,No Information Available,Too many ads,-1
fffe43004900440034003900360034003700,Necole Genovese,28,M,34MT20I,Village,Gold Membership,2017-10-05,Yes,CID9745,Gift Vouchers/Coupons,Both,Fiber_Optic,21:43:40,5,775.91,67900.15,15.0,735.33,No,Yes,Yes,Unsolved,Reasonable Price,2
fffe43004900440033003000350037003700,Alan Lappin,18,M,LN6DY0N,Town,Basic Membership,2017-02-16,Yes,CID24438,Gift Vouchers/Coupons,?,Wi-Fi,17:48:44,14,56.8,24662.96,28.0,698.93,No,Yes,Yes,No Information Available,No reason specified,5
fffe4300490044003200340035003600,Sherie Lockett,41,F,K4857LE,Town,No Membership,2015-08-17,Yes,CID42241,Credit/Debit Card Offers,Smartphone,Fiber_Optic,04:34:43,16,1173.618824771764,22436.15,23.0,639.34,Yes,No,No,Not Applicable,Poor Customer Service,4
fffe43004900440033003400390038003900,Mellissa Armbruster,47,F,LR2VR7D,,Gold Membership,2017-08-31,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,14:20:55,14,81.28,72442.22,9.0,843.23,No,Yes,Yes,Unsolved,Quality Customer Care,1
fffe43004900440032003900300032003400,Adolfo Thiry,58,F,OK5UXBF,City,Premium Membership,2017-01-29,Yes,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,08:01:14,21,33.83,5614.87,29.0,717.14,Yes,No,No,Not Applicable,Poor Customer Service,3
fffe43004900440033003900310031003200,Ha Liechty,22,F,V7C20WO,,Silver Membership,2017-11-27,Yes,CID54181,Without Offers,Smartphone,Mobile_Data,18:23:26,11,30.13,4716.2,9.0,768.09,Yes,No,Yes,Solved in Follow-up,Poor Website,3
fffe43004900440031003300350039003000,Arielle Gleaton,36,F,4NYA9EN,City,Basic Membership,2016-03-14,?,CID15392,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,13:22:37,4,901.64,40491.2,9.0,692.72,Yes,No,Yes,Solved in Follow-up,Poor Website,4
fffe43004900440032003900370036003200,Casimira Chadwell,51,F,MCR6X8X,City,No Membership,2017-04-09,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,00:19:44,11,177.34,28478.54,21.0,719.51,Yes,No,No,Not Applicable,Poor Customer Service,4
fffe43004900440036003100350034003700,Karrie Lanier,45,M,9YNYZNG,,Silver Membership,2017-10-27,No,xxxxxxxx,Without Offers,Desktop,Mobile_Data,06:06:54,10,61.48,1992.04,29.0,758.87,No,Yes,Yes,No Information Available,Too many ads,3
fffe43004900440032003700360034003300,Necole Paredez,38,M,ZBZZZYX,Town,Basic Membership,2016-07-12,No,xxxxxxxx,,Smartphone,Fiber_Optic,17:36:10,20,132.95,30896.18,Error,650.23,Yes,No,No,Not Applicable,Too many ads,4
fffe4300490044003100360037003100,Brinda Saylors,26,M,4TKF35R,,No Membership,2016-07-18,Yes,CID58580,Gift Vouchers/Coupons,Desktop,Mobile_Data,22:57:15,23,-33.43990830451321,11475.07,13.0,,Yes,No,Yes,Solved in Follow-up,Poor Website,4
fffe43004900440031003300300039003400,Marylee Arboleda,33,F,IYP2RZT,Town,Basic Membership,2016-12-16,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,04:08:59,6,342.23,12741.8,20.0,164.60733478943868,No,Yes,Yes,Solved,Poor Product Quality,4
fffe43004900440032003200390038003800,Jeanine Addington,32,F,EKSEANN,City,Premium Membership,2017-08-18,?,CID12479,Gift Vouchers/Coupons,Desktop,Wi-Fi,00:38:10,11,85.1,38084.34,21.0,716.76,Yes,No,Yes,Unsolved,Poor Website,3
fffe43004900440036003100360039003500,Blossom Montoya,43,F,RWTQ2BN,Town,Basic Membership,2015-11-10,?,CID14066,Credit/Debit Card Offers,Both,Wi-Fi,17:32:40,7,412.23,38311.06,15.0,623.89,Yes,No,No,Not Applicable,No reason specified,4
fffe43004900440035003600390039003000,Alaina Vanderford,32,F,W0ZT2Y6,Town,Premium Membership,2017-10-27,Yes,CID28851,Without Offers,Smartphone,Mobile_Data,06:56:05,10,70.88,44271.41,-20.872105014432478,729.88,No,Yes,Yes,No Information Available,Reasonable Price,2
fffe43004900440031003900350035003400,Luciana Brehmer,34,M,ZZI2JHC,City,No Membership,2017-10-22,Yes,CID55950,Credit/Debit Card Offers,Smartphone,Fiber_Optic,03:41:46,12,81.44,31047.79,13.0,614.57,No,Yes,Yes,Solved,Poor Website,4
fffe43004900440032003600390031003100,Giselle Hemmings,50,M,EZOVYH9,Village,Gold Membership,2016-09-02,No,xxxxxxxx,Gift Vouchers/Coupons,?,Wi-Fi,02:20:15,12,412.66,49659.85,24.0,1454.2270045407963,Yes,Yes,No,Not Applicable,No reason specified,3
fffe43004900440035003500390039003300,Deanna Cephus,40,F,X2PEC7M,Village,No Membership,2017-09-22,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,09:44:03,11,43.28,23568.43,48.99772926828498,,No,Yes,Yes,No Information Available,Poor Customer Service,5
fffe43004900440035003200350031003300,Patrick Eutsler,60,F,HCDEW10,Town,No Membership,2016-09-24,Yes,CID6052,Credit/Debit Card Offers,Desktop,Mobile_Data,15:22:47,16,145.22,24478.55,23.0,677.59,No,Yes,Yes,Solved,Poor Product Quality,5
fffe43004900440035003100390039003800,Zelda Drolet,29,F,K2M6UUQ,Town,Silver Membership,2017-10-21,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,07:53:07,12,33.77,3132.73,22.0,638.33,Yes,No,No,Not Applicable,Poor Product Quality,4
fffe43004900440031003300350031003600,Earlie Killingsworth,36,F,2OR6BJE,,No Membership,2015-08-20,Yes,CID41906,Without Offers,Desktop,Mobile_Data,11:32:37,12,92.92,7325.42,37.000404818204174,524.31,No,Yes,No,Not Applicable,Poor Website,5
fffe43004900440034003200330038003800,Armida Ruse,51,M,585PQX6,Town,Platinum Membership,2016-03-29,Yes,CID23573,Without Offers,?,Mobile_Data,07:18:43,3,152.01,38970.67,6.0,752.8,Yes,No,Yes,Unsolved,Poor Customer Service,3
fffe43004900440035003800360037003000,Lorie Rosol,52,F,PCX1IMS,City,Gold Membership,2015-01-10,No,xxxxxxxx,Without Offers,?,Wi-Fi,07:04:44,17,283.3,8101.0,26.0,698.44,No,Yes,No,Not Applicable,Too many ads,4
fffe43004900440031003400300034003600,Trudi Esser,56,F,POPPKF1,Village,No Membership,2017-10-17,Yes,CID42849,Credit/Debit Card Offers,Smartphone,Mobile_Data,15:38:28,18,169.91,20511.04,22.0,587.51,Yes,No,No,Not Applicable,Poor Customer Service,5
fffe43004900440034003700310035003200,Pennie Boddie,54,F,PNXCEDH,Town,Premium Membership,2015-03-17,No,xxxxxxxx,Gift Vouchers/Coupons,?,Fiber_Optic,21:44:32,3,283.72,11387.82,11.0,735.44,Yes,Yes,No,Not Applicable,Poor Website,3
fffe43004900440031003500300036003100,Enola Hartig,55,M,I1TB8FA,City,Basic Membership,2016-11-02,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,13:38:04,-999,135.77,7868.75,16.0,614.93,Yes,No,Yes,Solved in Follow-up,Poor Website,4
fffe43004900440033003800310038003700,Sallie Shaughnessy,16,F,B67XPWZ,City,Platinum Membership,2017-01-18,No,xxxxxxxx,Without Offers,Desktop,Fiber_Optic,16:51:48,16,77.22,3598.49,16.0,843.09,No,Yes,Yes,Solved in Follow-up,Products always in Stock,1
fffe43004900440035003600310033003700,Wan Eshleman,30,M,9QWVCZH,City,Basic Membership,2017-06-07,Yes,CID46521,Gift Vouchers/Coupons,Desktop,Fiber_Optic,10:34:52,13,89.46,41920.83,29.0,534.58,No,Yes,No,Not Applicable,Poor Product Quality,5
fffe43004900440035003500320032003800,Hal Costillo,56,M,9MBTDSB,City,Silver Membership,2017-12-17,Yes,CID53948,Credit/Debit Card Offers,?,Wi-Fi,06:19:34,20,145.65,975.94,21.0,318.09066458253386,No,Yes,No,Not Applicable,Poor Product Quality,3
fffe43004900440034003900340034003200,Polly Escalera,27,M,YJ2OBHO,Town,No Membership,2016-09-24,Yes,CID46782,Credit/Debit Card Offers,Desktop,Fiber_Optic,22:43:37,3,845.56,41569.86,Error,547.23,Yes,Yes,Yes,Solved,Poor Customer Service,5
fffe43004900440033003800370039003100,Shelby Fiedler,51,M,0I96MIP,City,Silver Membership,2015-09-25,Yes,CID44228,Without Offers,Smartphone,Mobile_Data,02:44:25,11,295.91,47495.1,16.0,603.78,Yes,No,Yes,Solved in Follow-up,No reason specified,4
fffe43004900440035003800370030003300,Regenia Hagar,57,M,N0DWM3E,Town,Basic Membership,2015-05-15,No,xxxxxxxx,Credit/Debit Card Offers,?,Fiber_Optic,03:21:10,21,30.8,6178.53,7.0,,Yes,No,No,Not Applicable,Poor Website,5
fffe430049004400330036003800,Marylouise Flick,60,F,II8H7RL,City,Platinum Membership,2016-06-17,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,23:20:55,14,96.69,35498.89,28.0,719.28,No,Yes,Yes,Unsolved,Poor Product Quality,3
fffe43004900440032003700390039003800,Flora Au,51,F,HTERSLY,Village,No Membership,2017-07-23,Yes,CID3657,Without Offers,Smartphone,Wi-Fi,23:04:06,8,774.01,45892.12,26.0,714.89,Yes,Yes,No,Not Applicable,Poor Customer Service,4
fffe43004900440034003600320037003300,Nakita Joye,17,F,21WAHNT,City,Platinum Membership,2015-03-30,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,16:02:28,17,394.57,19432.97,Error,163.42067740607672,Yes,No,Yes,Solved in Follow-up,Too many ads,3
fffe43004900440032003800390039003000,Birgit Boan,41,F,5GNSG0X,Town,No Membership,2017-06-08,?,CID27329,Without Offers,Desktop,Mobile_Data,23:52:44,13,1127.9379081000902,1501.18,17.0,627.09,Yes,No,No,Not Applicable,Poor Product Quality,5
fffe43004900440031003700390031003400,Keva Dantonio,30,M,TIM1WQM,City,No Membership,2017-01-05,Yes,CID32674,Without Offers,?,Wi-Fi,13:21:54,3,1037.6,45911.63,Error,666.7,No,Yes,Yes,Solved in Follow-up,No reason specified,5
fffe43004900440031003400340034003700,Leanne Keltz,64,M,ZP1S0FQ,Town,Gold Membership,2017-09-13,?,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,02:08:52,18,33.93,35968.73,19.0,703.42,No,Yes,No,Not Applicable,Poor Product Quality,3
fffe43004900440034003600320037003100,Glenda Temme,48,F,KNRXK43,Village,Silver Membership,2016-06-28,Yes,CID40110,Gift Vouchers/Coupons,Smartphone,Mobile_Data,05:44:48,17,34.62,3469.07,Error,709.08,No,Yes,Yes,Solved,Poor Website,3
fffe43004900440031003900350037003000,Zoraida Hagood,36,F,WXG8KH6,Town,Silver Membership,2015-07-22,Yes,CID22016,Gift Vouchers/Coupons,Smartphone,Mobile_Data,09:16:42,15,817.69,40393.86,18.0,699.24,Yes,No,Yes,Solved in Follow-up,No reason specified,4
fffe43004900440031003500360030003400,Janel Wynter,32,F,4DM5EL9,City,No Membership,2015-02-23,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,13:42:42,10,34.85,41149.32,25.0,516.67,Yes,No,Yes,No Information Available,No reason specified,5
fffe43004900440032003900370039003600,Lesia Klann,29,M,6POT7BL,City,Basic Membership,2016-11-24,Yes,CID35997,Credit/Debit Card Offers,Smartphone,Fiber_Optic,14:14:15,15,-881.3173904995839,3070.75,22.0,505.22,Yes,No,No,Not Applicable,Poor Customer Service,-1
fffe43004900440034003000340033003400,Karrie Rodenberger,40,M,X0B4SQF,Town,Basic Membership,2017-03-21,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,15:29:26,21,207.93,39359.51,27.0,557.88,No,Yes,No,Not Applicable,Poor Website,5
fffe43004900440035003900390036003600,Melonie Yocum,59,M,5QV7OF9,,Silver Membership,2015-10-06,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,18:09:01,14,46.58,83630.02,12.0,907.7160931039645,Yes,No,Yes,Solved,Reasonable Price,2
fffe4300490044003700390037003700,Winford Thomas,30,F,3DNZJTU,City,Platinum Membership,2017-07-31,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,16:21:19,5,32.7,27802.41,21.0,766.63,No,Yes,No,Not Applicable,Poor Customer Service,3
fffe4300490044003200340030003500,Lacey Lindamood,61,F,6OZSICO,City,Gold Membership,2015-07-10,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,00:36:57,3,141.83,19668.33,25.0,643.73,Yes,No,Yes,Solved in Follow-up,No reason specified,4
fffe43004900440032003800320032003500,Margarito Pett,37,F,Z7IW3NZ,City,No Membership,2016-12-25,Yes,CID22917,Credit/Debit Card Offers,?,Wi-Fi,02:23:58,19,-841.584838668463,6199.82,13.0,970.4945987010876,Yes,No,No,Not Applicable,Poor Website,4
fffe43004900440034003200390037003500,Raina Trudell,52,F,JJCAN96,Town,Silver Membership,2016-03-18,Yes,CID53825,Credit/Debit Card Offers,Smartphone,Fiber_Optic,05:25:56,16,2434.166855772078,7603.19,Error,697.55,Yes,No,No,Not Applicable,Poor Product Quality,4
fffe43004900440034003900330037003900,Mei Ramos,10,F,ECMOV43,Town,Gold Membership,2015-11-09,No,xxxxxxxx,Credit/Debit Card Offers,Both,Wi-Fi,15:52:36,14,357.06,4117.95,9.0,793.77,Yes,No,Yes,Unsolved,No reason specified,3
fffe43004900440035003600370034003100,Angelyn Romney,39,M,1TN0PB3,Village,No Membership,2017-04-21,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,15:06:20,7,205.08,48502.29,26.0,574.88,No,Yes,No,Not Applicable,No reason specified,5
fffe43004900440031003300330035003900,Lois Mccaa,51,F,E8ZT3Q6,Town,Basic Membership,2015-12-17,?,CID1268,Without Offers,Smartphone,Wi-Fi,07:32:54,4,434.29,19771.31,11.0,641.61,Yes,Yes,Yes,Unsolved,Too many ads,4
fffe43004900440031003400340035003100,Steve Denker,45,F,69CVBO6,,No Membership,2015-10-23,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,08:31:08,11,186.15,32054.68,21.0,609.42,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,4
fffe43004900440034003000330032003600,Hal Poehler,15,M,FFJ6X5C,City,No Membership,2017-04-11,Yes,CID34379,Without Offers,Both,Mobile_Data,12:36:16,7,889.34,49254.0,6.0,638.56,Yes,Yes,No,Not Applicable,Too many ads,4
fffe4300490044003300320030003900,Krystina Tootle,59,M,0GLOGLB,Town,Platinum Membership,2015-09-22,Yes,CID57536,Gift Vouchers/Coupons,Smartphone,Wi-Fi,06:46:17,-999,84.94,31166.18,5.0,955.4665657129808,No,Yes,Yes,Solved in Follow-up,Too many ads,3
fffe43004900440034003600310031003100,Alma Propp,47,M,EILBQGP,City,Platinum Membership,2015-08-16,Yes,xxxxxxxx,Without Offers,?,Mobile_Data,00:13:02,15,826.23,7263.2,15.0,741.78,Yes,Yes,Yes,Solved,Poor Product Quality,3
fffe43004900440035003200380032003200,Nakita Devaney,36,M,33YOC0B,Town,Premium Membership,2015-10-07,?,CID45988,Credit/Debit Card Offers,?,Fiber_Optic,09:13:31,3,436.75,28011.46,19.0,737.39,No,Yes,No,Not Applicable,Poor Customer Service,3
fffe43004900440031003400300039003000,Fanny Yutzy,48,M,J75BKN2,City,Basic Membership,2015-10-15,No,xxxxxxxx,Credit/Debit Card Offers,?,Wi-Fi,22:34:49,-999,124.6,5809.45,-15.28504252002136,616.78,Yes,No,Yes,No Information Available,Too many ads,4
fffe43004900440034003900320038003000,Karlyn Balog,57,M,ZEPEJRW,,Platinum Membership,2015-10-12,?,CID6517,Gift Vouchers/Coupons,Smartphone,Mobile_Data,10:21:15,24,1173.0911094714172,26059.63,34.726881687988524,773.09,No,Yes,No,Not Applicable,No reason specified,3
fffe43004900440036003100390036003800,Alva Styers,37,F,P1DWUTI,Town,Silver Membership,2015-09-28,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,21:48:08,15,146.31,49655.58,24.0,770.35,Yes,No,Yes,Unsolved,Poor Customer Service,3
fffe43004900440035003300320034003500,Karrie Furrow,41,F,71AQXGN,Town,Platinum Membership,2015-09-08,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Mobile_Data,10:31:53,17,52.99,48789.76,Error,755.13,Yes,No,No,Not Applicable,No reason specified,3
fffe43004900440033003600330033003300,Tyesha Brook,48,F,8ANU68M,,Silver Membership,2017-07-07,Yes,CID43271,Without Offers,Smartphone,Mobile_Data,18:15:59,9,742.91,38587.13,15.0,734.58,Yes,No,Yes,No Information Available,Poor Website,3
fffe43004900440035003600340034003900,Flora Fripp,57,F,KZ9ZGVJ,Town,Gold Membership,2016-02-07,?,CID7899,Gift Vouchers/Coupons,Desktop,Fiber_Optic,01:28:09,9,-1033.4513481550782,41782.32,11.0,,No,Yes,Yes,Solved in Follow-up,Poor Website,4
